text,label
not receive,0
product not receive,0
very bad service,0
delevery hua hi nahi,0
my package not deliver,0
not receive package there nobody call d dhara at my residence or building this serious offence from your side kindly relocate package deliver my residence,0
very poor service take load of call email get delivery,0
door delivery refuse,0
timely not deliver,0
verification carry out vigilantly prior hand over shipment,0
deliver some one else,0
duplicate item receive,0
condition not well,0
pay r cash only get rs a change,0
my delivery not receive very bad service,0
delivery person very rude argue so much he not ready deliver material at our home at any cost he tell that he not deliver material disconnect call many time after so much of request he argue call u out our home we very disappointed with this experience,0
plz my order de do,0
when you take delivery which involve payment,0
mene jo order kiya tha wo nahi aaya sofa cover change hai mangaye thegreen colour me aur aaye h yellow colour me,0
late delivery nobody call update that restricted area delivery not allow but after two day same deliver,0
whom you deliver,0
very late,0
book product yesterday get it today amazing service,0
very power square poor service,0
this my first experience blue dart not good too your service,0
delivery very quick delivered day head of estimate delivery date,0
delivery agent rude refuse perform door step delivery,0
never come across such poor service like experience with blue dart,0
serive good but product too bigi need return my product due my stud too big,0
deliver wrong product,0
want return my order,0
prompt delivery plant didnt get damage,0
delivery executive leave my credit card on doorstep even after tell him put it in delivery box,0
do not recieved my order yet but on your portal it deliver then where my order,0
order deliver very late,0
try provide alternative delivery slot in case where recipient not at home,0
order never deliver me now someone call me claim delivery guy ask me for my atm card login otp my date of birth,0
very poor service,0
receive,0
my product not deliver,0
not get order,0
in package it use,0
please share courier person name number before delivery attempt,0
excellent behaviour of delivery boy my self highly impress by not only duty but also moral duty,0
give u number so we can contact delivery person in advance about arrival of courier,0
parcel deliver wrong building with same name,0
receive msg from blue dart on sunday your shipment deliver receive today on wednesday,0
nic,0
supar,0
bad service,0
nic,0
ok do,0
parcel come in damage condition,0
not yet,0
very late deliver,0
supar,0
nic,0
not deliver but shoe deliver need raise complaint,0
nic,0
havent recived my any order not even single call from anyone regard my parcel it so long wait just get message realted dilivery then bo update please look into it make sure get it in hr else ill cancle it,0
want return my order,0
delivery delayed,0
size issue wantsxl,0
delivery late one day,0
after open item not intact it find in two piece,0
extremely late delivery,0
not deliver package but still mark a deliver without otp,0
bad product,0
not receive shipment,0
not come my order,0
please mention u r courier office contact number,0
delivery executive do not call receipt but out box on reception without inform,0
your service very poor receive my consignment own bluedart office not deliver on my address,0
plz contact mi,0
delevery boy say that dont come at location,0
your delivery agent cancel my order without my permission,0
do not receive this order dont know who sonia,0
delivery guy thoroughly verified document a your otp not be receive event after attempt,0
it not at all deliver out of station thus request delivery boy keep hand over my percel neighbour accordingly in term of his request inform him otp defraud by delivery boy engage by you,0
courier not risived,0
item not deliver address address km away from courier office undeliverable area collect same from courier center by receive out for delivery message by delivered message on pm out for delivery after collect order what you convey,0
subject courier not deliver me dont know abhijeet who receive courier,0
no one from blue dart come on my address deliver my parcel,0
stop otp service,0
not god,0
customer care service very poor,0
appropriate delivery,0
shipment deliver wrong person in my absence srijona pandit whom shipment deliver not know me not receive shipment since l in usa now how irresponsible your delivery person deliver shipment without proper otp kyc a such immediate arrangement should make for return of shipment sender ie hdfc bank ltd,0
nic,0
by adopt instant call less delivery,0
very very poor service,0
didnt receive package my address change,0
late service,0
do not receive parcel mark a deliver,0
do not get call from delivery agent it only show deliver now can not find my package,0
do not receive shipment still,0
didnt recieved my orderfake order deliver status,0
ask otp even before delivery,0
deliver doorstep patiently,0
more precise rather just date,0
very bad service,0
didnt get order,0
my order deliver some where else,0
delivery guy name chayan do not come deliver he do not even attempt reach out via call even though it show out for delivery for past few day eventually after be frustrate go blue dart office where he blatantly lie say he call me which never happed dont want fight argue back fourth so decide collect card leave,0
not receive this courier,0
package suppose arrive on st october it th of november today,0
should deliver in home,0
he cant give my parcel give me fake information please help me,0
havent recieved any call delivery,0
item yet not deliver but status deliver delivery boy thief,0
not deliver but deliver message,0
one of my ordered item miss,0
wrost service,0
my parcel not receive yet,0
this very shock that my shipment no awb deliver someone else without check any kyc or confirm that sushil dargan or not you send me message that my above shipment deliver rakesh what hell thisthis show that bluedart service get very bad day by day,0
return karna hai dont like stuff,0
hello sir actually didnt get that product can u please help u get back with delivery agent number a im unable contact her say keep in pg may he keep in different pg can get number so cant connect with them,0
delivery partner didnt call me yesterday update in portal that not available,0
he rude,0
want return product what u send me yesterday no information about product,0
this product havent order it deliver me without my knowledge kindly help me,0
item not receive,0
third class service,0
bluedirt take dayes deliver product very late delivery also,0
very bad already use airbuds pls take return,0
warld number one service,0
very poor,0
can get concern delivery person whats app number in abroad delivery address my brother order not receive yet you can contact me on whats app call or message,0
rude person come for courier he cant wait for minute also in society like this dont recommend bluedart,0
you should inform before delivery,0
supar,0
this rong information my shipment not at all deliver how can you declare it a deliver this rd time useless courier,0
item break,0
not receive my order,0
didnt recieve hdfc credit card whom do delivery agent deliver didnt get any call how do it show delivered none of my family member receive it,0
supar,0
send advance information in case delivery miss,0
late on delivery not in home so tell gate in inside miss order doubt delivery parter fraud activity otp confirmafter escape,0
your pasture not fit my body,0
do not receive,0
not deliver timely day late,0
wrong size,0
it take more than month reach me,0
delivery agent very rude this isnt first time this happen he doesnt call delay delivery,0
no not any thought,0
if delivery person unable find location on first try,0
this bank courier courier person deliver it third person in society also update wrong information that self receive it which not case he should deliver it door ask for id,0
item not even deliver me no call receive,0
my bed part broken refrigerator damage broken also bad service provide me dont use blue dart courier service,0
teach your executive how talk with customer,0
proper delivery update should give through message,0
timely good not deleiverdalso deleivery agent do not contact me but from last day they update on website cosignee not available receive good also not receive call,0
do not get my order,0
do not receive item order,0
very worstevery time you return my product a wrong pincode mappingthis time collect product directly your hub,0
full box not receive not sign paper how delivery report,0
why always blue dart delivery boy so dumb they dont understand simple address your delivery person harass me for minute despite share location landmark,0
bad quality service ever see collect delivery by my own,0
product time pr deliver nai hotadaily dely karte haiout of delivery ke din baad product milavery poor service,0
try deliver fast,0
didnt receive my courier this unfair kindly check this,0
delivery partner should understand when we say we in meet can not talk loud,0
courier deliver,0
didnt receive package who misbah,0
not yet deliver though it show deliver,0
local delivery delay pl avoid at least come consignment,0
didnt receive parcel,0
my order not give me delivery fraud,0
not deliver,0
bad service from such big company good suppose deliver in two day deliver in seven day most of item spoil pathetic handling of box many item break into piece never ever recommend blue dart any friend or relative rather,0
customer go office they not respond costumer,0
please deliver on time at my area pincod,0
delivery date on oct,0
courier deliver unauthorised person without my consent,0
ground staff careless non dedicate so kindly look into it,0
this time u take long time dont know why,0
it ok consignment deliver only after call customer care after one day delay but overall experience good,0
not receive by,0
extremely delay delivery promise on delivery not keep,0
package recieved,0
dont size return oder,0
bad service,0
r want return option,0
this bank courier courier person deliver it third person in society also update wrong information that self receive it which not case,0
return please,0
delivery team from sira unccesarly hold my document without any reason,0
service provider concern person not do good,0
they wrongly deliver my parcel no customer care no helpline no one accountable extremely terrible,0
you deliver parcel day late,0
my package undelivered there no call from deliver agent raise issue at customer care but still there no response,0
magzine parcel open,0
not time delivery delay my delivery,0
not on time,0
please help me get my real product which exchange with different damage product which never order,0
delivery staff behaviour not at all good he talk rude very disrespectfully threaten customer that he not deliver felt very much threaten by his behaviourplease dont assign this person any of future package meanyone,0
please contact,0
didnt get my stuff till today which very important bank letter,0
havent receive parcel,0
my order not reach my house status on track deliver what this,0
fraud,0
my order show a deliver not receive my order,0
most unreliable always delay service,0
take extra charge in name of not have changeseven provide them alternative of upi for change they refuse it,0
very late delivery,0
very bad very bad,0
very bad fard bule dart,0
havent receive any parcel a such it deliver wrong person,0
ghatiya service,0
rd class service your delivery boy not come deliver my order just because of box say ap ko hi ana padega lane nhi cancel kar do,0
instead of deliver on th october it deliver on th november on early attempt on st october,0
not at all good product also damage,0
receive delivery tdy,0
ti not receive cheque book show message that deliver myselfit may mis use by same,0
not allow share google map location delivery guy it take lot of guidance help them reach my location,0
not recvd,0
delivery staff misbehave shout publicly when tell deliver at mentioned location,0
coriar wala na phone karda na message karda bus address confirm nahi ha,0
medicine not receive by zaia it by naziaand agent also do not ask name of receiver,0
product very bad confirm with cotton cloth but it not please return product give refund amount,0
very bad service delay,0
have go pick up order,0
poor service not recommend for anyone,0
too delayed delivery receive out for delivery message day each day didnt deliver courier all those day in evening get another message that consignee not available afer day contact bluedart customer care through instagram raise my concern,0
package not deliver,0
not deliver,0
courier delivery person no knowledge of area pls give gps device or late mobile courier man for exact location find,0
not on time delivery,0
service receive very poor you hold charge on my credit card for three day without provide update you mention address issue a reason,0
how can return my product size issue,0
parcel not receive,0
not receive my product it showing deliver how non if cal receive from bluedart n not deliver me,0
they didnt deliver my card in my home delivery date they make deliver card get on next day only,0
blue dart kurumaserry lousy courier my address incorrect even after send my location they didnt deliver go personally find out item collect itits not for first time,0
no temper during transit with reasonable rate,0
though present at home delivery boy deliberately didnt call me n mark consignee not available,0
how order get deliver without otp parcel leave outside flat without any accountability didnt share otp still delivery person leave courier outside flat this very unprofessional parcel could lose,0
delay problem,0
order not yet deliver,0
delivery suppose do in morning while it do late evng,0
damage break bottle,0
second time it deliver before time but first time delay day,0
your track number should include detail of sender with multiple parcel each day,0
my current address delivery address km difference,0
delivery not recieved,0
worst delivery service ultimately after delay day collect myself from store,0
call bhi kiya karo,0
delivery not in time have go on center take my order my self only,0
coriar wala na phone karda na message karda bus address confirm nahi ha,0
not deliver me,0
pathetic service,0
delay service,0
this fraud happen with me need help from you didnt receive product which give money for please help trust bluedart service also want tell that blue dart executive didnt register any entry on no broker hood app also not even ask for otp just ask for payment after do payment he just leave help me get refund or find that fraud company,0
your delivery agent rakesh singh repeatedly send me instagram request also message on whatsapp we give our personal info base on trust your firm build but your agent clearly very unprofessional,0
enjoy this,0
it not work mujhe return chahiye,0
status show th nov a delivery there no contact detail of person update thankfully in house when person come,0
oder time per aaya,0
it scam product,0
my nykaa parcel show deliver but it do not deliver me,0
very bad,0
extremely poor service shipment not deliver,0
take delivery form office they didnot delivery my packet at home,0
courier boy ask otp but do not deliver gaurd product still not deliver,0
not receive yet,0
misbehaviour of delivery partner,0
didnt receive my order,0
receive in debit card my home address,0
courier not hand over me,0
perfection can not improve,0
very bad service,0
do fast delivery not delay,0
delivery person didnt even call me write consignee reject order have follow up with my supplier many time get my order deliver today finally,0
wasnt deliver any parcel yesterday,0
they give logal sunglases fake site,0
apke delivery boy door tk delivery nhi karte hi,0
mera parsal nhi mila h ap log kese deliver dikha rehe ho,0
go recommend you guys dont take this job serious just play with customer time do not try deliver on time if someone come your delivery centre pickup you say it ll take hour we ll deliver your home dont worry later without call update status that address wrong,0
delivery a per desired destination receipnt,0
rong order,0
supar,0
worst behaviour your delivery person not at all satisfied with your service even though road side shop provide good service well than yoursreally your service very poor,0
admire bluedart a international courier service but your executive never deliver consignment our resort doorstep everytime he keep some shop around km far from our destination it so disappointing me,0
pathetic servicedelivery guy call collect parcelthey do not deliver in dramapur,0
box inside squish into bad condition,0
service too much delay every timei wait my order full your delivery agent call me at nightits too much very bad experience with blue dart,0
feel really happy recieved my parcel from delivery boy,0
behaviour of delivery person not up mark transfer from thumba nagpur,0
worng item deliver,0
order not receive,0
pakage not deliver yet nd mark a deliver,0
wrong product deliver,0
order not deliver,0
my product reach week ago without contact me simply fail message with consignee not availableafter we reach them in person only deliver product,0
order not deliver,0
packet deliver more than hour late,0
good not handover jayasimmanb wrong info no proof of deliver good me,0
im not receive any parcel kindly check update,0
not deliver,0
item miss,0
worrest delivery service your executive cant call me but they update customer not available office staff very rude behaviour,0
mainly reason for why rat your service so poorly it take you too long deliver order day when in today time order get deliver way promptly have walk spot minute away from my house get my order a you send order in car which couldnt get in my town due narrow street again this rarely happen in my town a most order get deliver through bike sum it up,0
just phone call if door lock,0
pesa de diya parsal hi nahi mila chutiya banate ho,0
medicine not receive please check your record deliver item,0
delay in delivery no call attend by bangalore blue dart team,0
no delivery till pm,0
didnt receive any parcel from bluedart yesterday,0
dont like it,0
think this product fake because it doesnt it real tag so disappointed with ur product think product fake tag putten by itself think u do scam with me now iam scar of use it because of fake tag,0
we still not receive any material how it show a deliver,0
why do you estimate delivery date a nov when you could deliver by nov,0
bahut hi ghatiya service hai delivery agent bina call kiye mention kar dete hai ki customer ne delivery reject kar di,0
very bad delivery,0
only two quality very poor,0
very poor third class service always delay,0
wrong item different item deliver,0
slow delivery,0
curiear wale ko r jada gye,0
not receive order,0
bahut badhiya service hai,0
fake out for delivery incorrect address flag raise,0
receive message that product deliver however,0
please exchange my product,0
do,0
inform u delivery make our security person,0
receive my parcel on my door step without any inconvenience,0
tentative time should intimatedshipment delay by two daystwo day lose for wait receive shipment,0
deliver wrong person in my address two hariharan there,0
place order from amazon,0
order not deliver at all,0
havent receive it till now,0
blue dart service best pick up myself another order you blue dart only another order,0
my order deliver day late comment mention that consignee not availabe whereas nobody contact me or reach me,0
contact me immediately,0
cant receive my parcel yet,0
delivery person do rudely behave with house wife,0
it not even convey me thatvthe order be hand over watchman,0
while ordered item receive in order,0
have go bluedart office by myself pick order now you imagine what rating should give,0
bad service ever face not my single package delever at my location every time visit there office for my package,0
blue dart guy take online payment cash payment both can you please help me track down bugger,0
delivery partner behave very badly he do not even come my registered address he call me take my parcel far away from my address,0
too bad service,0
after go office twice,0
late delivery after several request false statement provider,0
dilevery man ask money r force fully then pay r after that he give my parcel,0
didnt fuck recieved it,0
refuse door step delivery cite too much load a reason,0
very bad service,0
private product dilevred neighbour this not acceptable,0
return product,0
this product you deliver not me didnt give it product who that ayisha not me where you give product,0
please share ph no of delivery boy after outof delivery it helpful,0
call me,0
delivery boy name a vishal very rude in behaviour while deliver parcel,0
your team not able reach easy home address thrice surprisingly many other local courier easily reach my home address,0
item out of delivery since yesterday today it get deliveredplease work on last mile delivery bottleneck,0
product totally different fake cream,0
very bad order,0
please allow customer time preference a we couldnt receive when out of home,0
fake product,0
out for delivery show for day delivery on time,0
mera parsal mere adress bhar dene ke liye ave,0
not receive my shipment,0
refuse receive product a it tamper it have only magazine instead of delivery guy tell me that he mail company regard this matter but later recieved sm that my parcel deliver hv receive no parcel,0
not delievered me,0
package not deliver me,0
order not deliver me,0
product not secure,0
not my courier,0
worng person,0
not bad it true trust tq,0
package open,0
upgrade ui on website,0
bad experience with blue dart delivery,0
late delivery,0
first of all consignment not attempt dilivery on scheduled day but delivery agent mark it attempt consignee not availablesecond spend my value time call cost locate my consignment on very next day go warehouse collectedthe most irritating past make call at early of delivery day inform consignment passport do require by today travel customer care facility confirm that it a assign priority so get in same dayseriously it make u feel bluedart loosing reputation you may check in google bangalore peenya warehouse review all negetive only whether bluedary really concern about customer feedback they should take proper action but feel it not happen so a customer we suffer,0
very very bad response,0
receive much ahead of time,0
charge more money than actual,0
shipment not deliver me so far,0
please change my address,0
very bad service never ever see these type of service,0
delivery time so poor day late delivery,0
also sunday delivery,0
not deliver,0
delivery person rude ask unnecessary question from my family,0
delivery delay wrong comment add,0
rong product deliver kara h,0
little hurry person didnt wait for confirmation code which receive moment after he go,0
please nock on door before dismiss delivery altogether,0
do not receive product,0
delivery guy very reliable friendlyi guess not sure,0
get wrong product,0
delivery guy rude,0
delivery didnt happen,0
refuse dore delivery,0
day late delivery kiya hai thard cilas sarvis dihai,0
ask him leave parcel at door but there no parcel,0
request you sirthis order small size,0
in presence of my house person your courier person hand over document sequrity person this not acceptable,0
get delivery message but do not get any courier,0
than you,0
deliver at home,0
this package suppose deliver before diwali or during diwali,0
so late while deliver important med start prioritize delivery depend on it importance this not fashion apparel delivery these important heart medicine,0
how can return it or exchange,0
my shipment delivery time,0
packeage deliver wrong address,0
there no delivery staff at pondicherry for main location they hold for day after ask for delivery straightly go hub collect it they tell some article come before th october itself not deliver,0
late parcel receive,0
please do provide number call your agent,0
return,0
dilevery not do at door not this time most of time this continous repeat,0
continue deliver few day earlier from scheduled date of delivery,0
ur delivery boy not deliver my order in my placei do go there reciev my parcel,0
they deliver only after weeksthey didnt deliver go collect,0
please return request,0
not receive delivery but get message say deliver,0
not get any order not yet deliver right now,0
packaging so horrible,0
not well than this,0
it day late from estimate delivery,0
shipment reach destination on nd of november since then,0
customise delivery date delay,0
want should get message of your product arrival before day provide address of courier completely in whatsapp so that go receive product in your courier office due some restriction in home for order product online a it may look unfair but it fair in my view,0
honest im not satisfy with your service firstly you delay my order for work day,0
manoj,0
order not receive time visit then receive courior,0
very bad service,0
mukesh ask money for delivery,0
at home but delivery person give parcel security guard drop message get message from blue dart say that parcel deliver self whats point in send me otp so cant trust you for any important parcel extremely disappointed dont know status of my parcel till collect it,0
nic,0
time delivery reject without reason never receive call on estimated date of delivery then one day get call receive my courier please do not cancel delivery for no reason,0
nove delevery,0
item perfectly deliver,0
no though,0
one of fraud cheating service parcel receive on th oct but no one come my delivery address every day they send msg out of delivery even send msg miss delivery today go office collect for more information if u need call my mobile one of crapiest manager delivery partner which ever see hear,0
there delay,0
shipment never bring me but return a cnee forcefully reject have personally go your office personally collect not in good tatate,0
you service on time not too late receive after pm,0
apne personal safe diya hai aapko dhanyvad,0
receive four sm on th th of november stating that package could not deliver because receiver not at homeresidence lockedhowever nobody visit my place at home it surprise see kind of service you providingworst kind of courier service,0
mr manjunath who delivery partner for area code misbehave with u didnt deliver consignment each time he misrepresent information miss delivery mentioning premise close which false my order expect for delivery november after lot of struggle follow ups could get it finally on november bluedart must take disciplinary action against manjunath for harassment misrepresent information on system if you need more detail can reach at,0
my product not deliver yet,0
shipment not deliver on time it deliver after repeat follow up,0
very poor sari,0
expair date hai oil ki sirum ki,0
bad snitch product,0
product damage,0
not share otp any body not receive mention cheque book plz share me status,0
very bad,0
consignment deliver rd day after reach destination office manipal,0
dont know where he deliver parcel your ppl dont call also,0
very very poor late delivery,0
bohut late,0
please share delivery person number in it,0
your local office refuse deliver packet a it weight about kg,0
not receive my order,0
worst customer support of idfc,0
door step delivery do,0
pls arrange g pay proper deduction acces for pay,0
froud hua h kuch nhi tha usme khali tha parsal,0
suggest your delivery boy deliver at alternate address if customer live at alternate address,0
delivery person come last time call me ask address explain adress but not deliver item second time they deliver,0
bad,0
didnt receive parcel,0
not deliver addresswithout even contact customer simply revert status a consignee not available for delivery such pathetic service,0
parcel out for delivery from last day team deliver today field executive update false comment that user not available pick parcel which complete wrong,0
delivery not much slow not very fast though delivery perfect but while track parcel no correct information mention there please make sure that customer can track parcel with accurate information,0
not receive till now,0
very bad service,0
try diliver item home always delivery boy come out side village not interested enter in village,0
customer must option receive package in some specific time period,0
do not receive any delivery,0
road behaviour of delivery boy,0
do not receive my order,0
very poor,0
wrong fake product deliver,0
give delivery on date,0
not receive pls contact on,0
take too much time for delivery,0
self,0
rider ask of otp before didnt deliver order,0
order not deliver,0
do,0
unfit delivery field kick him out,0
power bank not work,0
it not my order so please return it,0
service beyond since long back,0
very delay in parcel,0
horrible,0
this time receive door step delivery at my flatthank you mr pandian for deliver it promptlymy last consignment horribly handle by another last mile delivery guyi regd complaint call centrewould like know action on it,0
my order delay for almost week why should recommend it my friend or family,0
deliver agent thrown parcel on road want rase complain or strict action against him,0
very pathetic service,0
purposely delay order,0
after week it deliver after reach destination,0
return policy,0
not good not bad,0
order deliver successful,0
order deliver late by day,0
worest dilevery service no delevery agent try deliver order but they mention out for delivery at pm office close at so how it possible deliver me at that time,0
delivery partner rude deny deliver my home even though there no obstacle reach out,0
delivary of mine chang though ddeliverd on my old address it ok contact number of delivery person should for safety of receiver thanks,0
inform you after or service,0
order feck,0
parcel not deliver me plz note parcel not deliver me ive receive msg from blue dart say parcel deliver me shifa kindly look into it your customer care call me asap,0
bekar service hai parcel deliver karne bhi nahi jate oct ko parcel deliver hona tha nov tak deliver nahi kiya tha mujhe khud bluedart ke office jana pada lene,0
none of your delivery men come our place deliver our product we cctv camera instal we check all cctv footage at no time your delivery agent come our house,0
courier service very worst,0
it two day out for service not deliver,0
my consignment not deliver collect my seifvery pathatic service,0
havent receive all accessory in box,0
not satisfied,0
worst delivery service after give location detail detail address still delivery guy call me half way their office location collect parcel,0
delay by day hopeless team never expect do again,0
mere pure paisa barbaad hogye leke ka saaman deke chle gye mujhe return ka option nahin mil raha mujhe website mujhe froad lag rahi thi mere paisa west ho gaye,0
quality exchange,0
wrong product,0
order come before delivery date,0
shipment not deliveredi have go personally collect it from courier office,0
my consignment deliver on rd november,0
cover not fit,0
always late delivery call your customer care every time ask where my package,0
deliver late,0
refund my order noso bad product refund my paymentplease refund my product so sooooo bad product not match my order,0
express urgent delivery delay by day,0
change truecaller name jio spam,0
plz refund my money,0
pls call back he collect r extra from my wife need talk deliver person,0
first this document not receive last time also not receive iam already complain customer service email id till date not receive any update,0
delay in delivery,0
atleast inform day prior before delivery about estimate time of delivery,0
this best service receive from you,0
very very poor hopeless service,0
hi parcel receive intact pack from outside ok,0
very dealay bad courier service not on time,0
mere sath bhut bada froud kiya gaya h maine jo order kiya tha usme khali box mila h usme se ring nikal liya gaya h aur khali box deliver kiya h,0
not receive,0
very bed your umbergaon office no person for deliverytoday collect parcel from your office,0
delivery person aware about location,0
it day havent receive my parcel,0
delay in delivery,0
bad romba,0
shipment not receive,0
delivery boy no patience pick parcel from his location he cant wait for minute deliver he deny deliver at address,0
want change this product,0
order two pack of creatine but get only one,0
please arrange call,0
do not receive courier but receive below messagemy number your order with blue dart awb deliver deepak sonavane please rate our service on httpsaclccbludrtjwez,0
delivery guy ask me come collect parcel he refuse give me parcel ask extra money,0
want return my order,0
timely delivery not do,0
we do not get product could you please help me on this,0
my parcel show deliver but still not receive my parcel,0
very bad service scam kr diya mere sath ke product ko le liya or merko bola tha ek saal tak ke product mile ga,0
card not deliver delivery guy abuse me when ask him handover card my guy then disconnect call keep call but he didnt receive,0
receive invalid product share seller contact detail,0
he patient enough come next day,0
deliver in first half,0
so much delay,0
delivery delay for reason that may question generic message state disruption in area,0
ever never come deliver one lady call she tell office address come pickup,0
delivery delay by day which can improve also,0
bluedart know for fast deliverybut get my order after month,0
order deliver nahin kiya tha inhone,0
bad experience,0
reduce delivery time of product,0
call on personal phone inform of date of delivery source of parcel sm with link provoke suspicion of phishing,0
want retur,0
cheque book deliver me through third person,0
your cod payment upi server not able reconcile customer payment,0
no one contact u for delivery or after raise request delivery at primary account address but your team attempt on second addressif any problem contact number on address but without concern mention attempt in system,0
deliver on adress,0
do not even call once for day for delivery,0
on when consignment out for delivery,0
bad service ever see,0
bad no callif go office no response,0
batter,0
dont know any rajinder,0
dont receive any of my order,0
home delivery preference,0
gud receive on phone call friend ly staff,0
delivery before day they own decision not contact customer,0
late delivery,0
bat,0
froud,0
delivery partner abuse me it not give my order properly product damged,0
item return once without even contact me say consignee not available second reorder also about return without contact,0
shipment deliver sowmya it not ravii receiver,0
delievery person attitude rude behaviour look uneducated necessary make learn customer service behave at doorstep respect for elder afterall he just deliver,0
expect date of delivery st october you deliver on th novyou texted me for almost day that my order deliver today,0
not receive yetwronged entry by your executive,0
waste company ever see before we recive from office of blue kart,0
because they take more than what mention on courier package recieved courier worth,0
delay delivery,0
there no update for many day on delivery delivery location so close office source location,0
not receive any product,0
they never contact me for delivery but get message a delivery attemptedthen we have reach main branch in madurai check with courier then only they deliver it today,0
even though exchange with large size it deliver me within week thanks,0
im not satisfy,0
waybill number not deliver but your delivery partner update in system that parcel deliver no call no knock on my door wait for my parcel from daysits horrible service of blue dart ever see,0
on this delievery,0
size too big,0
receive wrong product,0
little bit delay observe in deliveryimprovement in delivery system need,0
very bad product,0
not good j,0
there no contact detail for delivery guy give also customer support not help ful,0
my order damage return,0
delivery guy unprofessional in pune package also damage bit,0
poor behaviour by staff need more polite while they interact,0
not receive my document pls call me urgently,0
order suppose deliver on november but it do not not even on even on th call them several time communication service poor then myself visit blue dart office take tha package service very poor,0
wrong product receive,0
order not deliver yetkindly send contact number,0
please do away with self pickup hv pick up all three parcel from bluedart office today,0
product cost jada hai main or bhi accha ho sekta tha,0
package not deliver please check,0
service from nearby blue dart center horrible they never try deliver package make it a consignee unavailable then make call them get pick it up on my own horrible,0
how can return my staff because it not look a it,0
not receive,0
product return kro mera,0
you should give contact number co ordinate for deliveryi want go office but have stay back a didnt know when parcel would arrive,0
late delivery,0
you track delivery location by smart phone,0
miss item in order deliverydear younik team blue dart team,0
parcel not receive,0
didnot get my delivery but now blue dart give me message that my order deliver,0
pack contains stone for more detail please read my whatsapp message photo which reveal contain in packing very very bad experience,0
for very delay,0
please teach your delivery boys courier speak properly respectfully,0
waste delivery person he not deliver ihavd collect from office waste service,0
blue dart service very poor people very motherfucker,0
call customer if youre have doubt about location before enter a consignee not available,0
ofter attempt delivery without call me,0
receive before delivery date,0
please include phone number update option in website,0
im very disappointed share my service feedback of blue dart service it pathetic service quality literally courier boy doesnt deliver my order my registered address he paste mark a deliver customer but didnt get iti get sm a your order with blue dart awb deliver nipudas please rate our service on httpsaclccbludrtywokat that time worried immediately inform my father he visit blue dart office,0
your service really pathetic doesnt make any sense after return home from office,0
not at all deliver my address personally go blue dart office collect parcel,0
courier deliver,0
pliz call,0
send step by step update,0
very poor no costomer suupport,0
consistency in notification in track at various place,0
blue dart come with lot of regulation,0
damage shirt,0
not now,0
very poor delivery service,0
fake product,0
silver wrong person,0
document not deliver at my home,0
my delivery date th november but delivery person do not deliver say address wrong actual address correct it contain live plant which in danger of get spoil,0
delivery agent rude not ready deliver at my home instead call me out different location altogether bad experience would like raise complaint against delivery person,0
onebif priduct different one but it not mistake of bd,0
very bad service because my fastag day late after arrive shipment date delivery partner not come in my address no call aur phone very bad service blue dart,0
pathetic service,0
consignee name address it all spelling,0
receive it at time you say,0
this not work,0
not responsibile person stay somewhere say other adress not stay upto confirm product,0
too much bad experiencenot deliver my location my order go service center pick my parcel bad experience,0
interested,0
next time inform properly about delivery,0
kyc letter not receive me try call your rider bt mobile switch off,0
very bed,0
bad delivery experience ive ever experience,0
order some other jewellery set receive another one which really dont like this my first last experience,0
he helpful can his number plz,0
this only light think this along with senery,0
very bad didnt deliver it at give address give it so embody else,0
tha,0
article yet not deliver me at give address already receive message of deliver self kindly deliver consignment,0
your delivery agent deny deliver my product so in emergency receive my product ownself from your office,0
reach final round,0
improve delivery time,0
delivery person stole mobile phone,0
bad delevery till date no call cancel my order so many time today also go take my card,0
poor performance not deliver on exact time place,0
not deliver,0
average not,0
this product appear counterfeit,0
have reject this delivery first time delivery boy again come delivery without my consent because have some other shipment also come from bluedart he ask me otp an give it now suffer loss because accord shipper policy on accepted this can not refund,0
authentication process need change something more customer friendly my senior citizen parent at home they inconvenience,0
delivery at home main gate,0
delivery person qute rude unprofessionalplease give some taraining how communicate politely with customer,0
delivery get delay need visit branch for collection expect date st oct collect on nov bad experience service,0
voice not good,0
late delivery,0
deny receive item still show deliver ronit hence blue dart hold responsible for any untoward happening,0
wfh showing undelivered because assignee not available what stupidity delivery service poor,0
address mark a incorrect even when it correct,0
parcel not deliver address,0
receive product before delivery date,0
order not receive mere pas call hi nahin aaya nahin order mila mujhe,0
late than expect,0
home delivery in village aria,0
havent receive order it say order deliver,0
my order do not arrive me,0
delivery time very bad,0
very bad delivery status show customer ask for delay delivery which lie,0
by give courier boy contact number before delivery,0
ok receive,0
if you not able deliver product on committee date dont mind but your people not call inform then get message from you that address wrong unacceptable we can cope with delay but nobody call inform then get message that address wrong create panic a package important,0
delivered of item fast,0
it fake,0
have track shop of bluedart collect my prepaid parcel daily shipment out of delivery delivery boy mark remark that consignee refuse accept parcel but delivery boy never contact me or visit my address how can consignee refuse accept parcel which prepay bad service of bluedart still one parcel not recieved my office boy go for another parcel collection,0
delay delivery never recommend anyone,0
they delever accord me,0
personnel who deliver courier speak very rudely over phonehe doesnt know basic of customer serviceso unprofessionalnot expect from bluedart,0
rude agent,0
your application fake not good,0
deliver wrong placei didnt receive any courier,0
article return origin st time without consent,0
receive too late wrong information update pin code wrong this become frequent for delivery for bluedart,0
